-0.510736774126787,-0.7135441055840006,0.9943435147604279,0.10716133283841664
-0.4953070917756269,-0.7114334254639901,0.9944355547845071,0.10629729719724905
-0.479899591524621,-0.7093394984916938,0.9945279709143244,0.10542245468676874
-0.4645142733737695,-0.7072623246671115,0.9946208525372542,0.10453566953632365
-0.4491511373230722,-0.7052019039902433,0.9947142701397874,0.10363594541862343
-0.4338101833725292,-0.7031582364610892,0.9948082756883174,0.10272242668915085
-0.4184914115221405,-0.7011313220796493,0.9949029030263327,0.10179439971414839
-0.4031948217719061,-0.6991211608459236,0.9949981682942279,0.10085129427716467
-0.38792041412182593,-0.6971277527599119,0.995094070377354,0.09989268505289321
-0.3726681885719001,-0.6951510978216143,0.9951905913873051,0.0989182931357658
-0.35743814512212846,-0.6931911960310309,0.9952876971807888,0.0979279876094476
-0.3422302837725112,-0.6912480473881616,0.9953853379197178,0.0969217871420542
-0.3270446045230482,-0.6893216518930064,0.9954834486754255,0.0958998615905652
-0.3118811073737394,-0.6874120095455653,0.9955819500791078,0.09486253359654302
-0.29673979232458497,-0.6855191203458384,0.9956807490197552,0.09381028015391203
-0.2816206593755848,-0.6836429842938255,0.9957797393899399,0.09274373412820083
-0.2665237085267389,-0.6817836013895268,0.9958788028788744,0.09166368570532829
-0.2514489397780473,-0.6799409716329422,0.9959778098111601,0.09057108374670825
-0.23639635312950996,-0.6781150950240717,0.9960766200285871,0.08946703702622107
-0.2213659485811269,-0.6763059715629154,0.9961750838112537,0.0883528153234068
-0.20635772613289816,-0.6745136012494731,0.996273042833131,0.08722985034614728
-0.19137168578482366,-0.6727379840837451,0.996370331146022,0.08609973645509883
-0.17640782753690343,-0.670979120065731,0.9964667761846644,0.08496423116126847
-0.16146615138913756,-0.6692370091954312,0.9965621997845046,0.08382525536736714
-0.14654665734152594,-0.6675116514728454,0.996656419202454,0.08268489332300011
-0.13164934539406853,-0.6658030468979738,0.9967492481297167,0.08154539226333621
