-4.677407407407411,-0.7222222222222243,0.6516504005874906,-0.7569831241731004
-4.666494708994712,-0.732638888888891,0.643669934443321,-0.7637547518999597
-4.655582010582014,-0.7430555555555576,0.6352647571472697,-0.770733468390881
-4.644669312169316,-0.7534722222222242,0.6264429639548126,-0.777893490889697
-4.633756613756617,-0.763888888888891,0.6172160390479611,-0.785206878319593
-4.6228439153439185,-0.7743055555555576,0.6075991722833768,-0.7926436925440699
-4.611931216931221,-0.7847222222222242,0.597611562899647,-0.8001722028823013
-4.601018518518522,-0.7951388888888908,0.587276700844264,-0.8077591342631077
-4.590105820105824,-0.8055555555555575,0.5766226159959177,-0.8153699576211795
-4.579193121693126,-0.8159722222222241,0.565682085579894,-0.822969219109137
-4.568280423280427,-0.8263888888888908,0.5544927905780586,-0.8305209024980648
-4.557367724867729,-0.8368055555555575,0.5430974129708933,-0.8379888168730262
-4.54645502645503,-0.8472222222222241,0.5315436672347992,-0.8453369995268575
-4.535542328042332,-0.8576388888888907,0.5198842616284802,-0.8525301219573924
-4.524629629629634,-0.8680555555555574,0.5079930750119841,-0.8596427422273211
-4.513716931216935,-0.8784722222222241,0.49620128497498756,-0.8664777539625925
-4.5028042328042375,-0.8888888888888907,0.4845662967218385,-0.8730139537383736
-4.491891534391539,-0.8993055555555574,0.4731490809469428,-0.879231527956048
-4.48097883597884,-0.9097222222222241,0.4618668844388544,-0.8851877698723006
-4.470066137566143,-0.9201388888888906,0.45053685057440007,-0.8909858326806008
-4.459153439153444,-0.9305555555555574,0.4391539350795409,-0.8966294325147804
-4.448240740740745,-0.940972222222224,0.42771311448808086,-0.9021218400812097
-4.437328042328047,-0.9513888888888906,0.4162094414570053,-0.9074658730249396
-4.426415343915349,-0.9618055555555574,0.4046380989500476,-0.9126638917863343
-4.4155026455026505,-0.972222222222224,0.3929944532671051,-0.9177177988414716
-4.404589947089952,-0.9826388888888906,0.38127410589157007,-0.9226290412453269
-4.393677248676638,-0.9930555555554185,0.3694729441152551,-0.9273986164203188
